Feature_1,Feature_2,Label
0.34397158,0.8476986,0
0.437066,0.34218907,1
0.5184889,0.69722825,0
0.35991967,0.38220924,1
0.48089296,0.27307847,1
0.5267007,0.7786665,0
0.13122703,0.5663318,0
0.73956794,0.22618155,1
0.5136383,0.6422104,0
0.6691611,0.201743,1
0.28022188,0.81775796,0
0.50384223,0.27888057,1
0.394466,0.5449803,1
0.8875906,0.46639642,1
0.33799282,0.5152959,1
0.83968973,0.31650952,1
0.59971637,0.2194843,1
0.8254798,0.52930385,1
0.16172297,0.6147065,0
0.46885088,0.7940433,0
0.73312944,0.20174623,1
0.23901014,0.75555074,0
0.50743854,0.17640933,1
0.4409489,0.7889212,0
0.8910526,0.4743712,1
0.2454472,0.8122668,0
0.8619569,0.41742134,1
0.41095045,0.8082903,0
0.56980115,0.19408229,1
0.39142275,0.39882448,1
0.14720124,0.61989695,0
0.58978206,0.6232218,0
0.5008277,0.22997993,1
0.72937864,0.17550871,1
0.09332127,0.51433605,0
0.6887258,0.16767089,1
0.6578199,0.11499285,1
0.3491097,0.48642752,1
0.14351338,0.6969564,0
0.18002266,0.6692425,0
0.45757475,0.26057243,1
0.59278995,0.08917921,1
0.4641099,0.72508055,0
0.5885152,0.6179002,0
0.14886819,0.6680494,0
0.8794889,0.4220234,1
0.5723562,0.45482334,0
0.5008612,0.7948636,0
0.51401544,0.16783808,1
0.5957096,0.60089654,0
0.511941,0.6049164,0
0.46809167,0.83140665,0
0.1652316,0.67088336,0
0.387288,0.37873703,1
0.56786823,0.1643123,1
0.56635857,0.57621807,0
0.15103072,0.70195913,0
0.6641477,0.12191285,1
0.78884417,0.363461,1
0.8856712,0.45759317,1
0.91202205,0.41013685,1
0.699788,0.14068887,1
0.62050253,0.40251774,0
0.13932642,0.6199018,0
0.05246659,0.57411736,0
0.13526191,0.6764467,0
0.36837018,0.43177745,1
0.5936154,0.7873388,0
0.137061,0.6833433,0
0.67178595,0.43149957,0
0.82178164,0.28952736,1
0.2989289,0.846601,0
0.65217793,0.41799113,0
0.45089856,0.3537647,1
0.60936975,0.6213451,0
0.64419174,0.51077783,0
0.9085248,0.417441,1
0.8120218,0.31295902,1
0.3323744,0.75604963,0
0.8299651,0.3450895,1
0.7511394,0.20066361,1
0.91545093,0.51690257,1
0.8113934,0.27256635,1
0.6521003,0.20263691,1
0.39060825,0.82853925,0
0.3901152,0.33978,1
0.89336133,0.3388593,1
0.74405855,0.21124324,1
0.7667787,0.23203515,1
0.43759593,0.7573682,0
0.21077737,0.7719063,0
0.43175665,0.24821045,1
0.38631755,0.7812175,0
0.37328848,0.7477669,0
0.10183622,0.55600667,0
0.5808382,0.062132355,1
0.2197505,0.80647933,0
0.6467824,0.1529264,1
0.4204915,0.32561383,1
0.3720125,0.37795693,1
0.9499105,0.60873,1
0.30582628,0.8955264,0
0.6475693,0.5420925,0
0.49347854,0.6781833,0
0.84331775,0.37461093,1
0.2867344,0.89584714,0
0.7891943,0.281308,1
0.09504725,0.6711464,0
0.5696034,0.4277374,0
0.54193157,0.7245159,0
0.8305579,0.36442918,1
0.46768108,0.36470068,1
0.5959745,0.079155415,1
0.20474966,0.8897352,0
0.061645407,0.37374824,0
0.35226184,0.41075075,1
0.09614707,0.4803724,0
0.7071089,0.14794016,1
0.13294245,0.65146464,0
0.60498476,0.42689428,0
0.60052156,0.62289995,0
0.39887387,0.27769238,1
0.6093977,0.41354096,0
0.3604383,0.8392076,0
0.46090937,0.2907142,1
0.43707934,0.25282866,1
0.5028482,0.74641585,0
0.23333247,0.6894851,0
0.9483525,0.49802902,1
0.26119545,0.85791373,0
0.86614394,0.25499842,1
0.53374577,0.6998224,0
0.87187654,0.3104929,1
0.6676431,0.16895565,1
0.5630674,0.6867715,0
0.62173843,0.512525,0
0.66107434,0.060647927,1
0.5543134,0.76159406,0
0.43268389,0.70689136,0
0.53496903,0.6766878,0
0.3924264,0.87360233,0
0.36348143,0.57643455,1
0.49787697,0.8520992,0
0.53361607,0.5953078,0
0.8984949,0.38632083,1
0.3322957,0.5433825,1
0.85531986,0.2723074,1
0.08451098,0.51709914,0
0.47572318,0.2227628,1
0.60395586,0.12675622,1
0.06819347,0.44083807,0
0.4986594,0.74327797,0
0.57475555,0.08879537,1
0.4297007,0.29218757,1
0.142708,0.5599478,0
0.8117092,0.22409962,1
0.61313117,0.54198176,0
0.786519,0.34641793,1
0.33787632,0.8899569,0
0.45223597,0.81546646,0
0.62353945,0.5140518,0
0.5480385,0.6594841,0
0.6869451,0.22090358,1
0.7507417,0.23365052,1
0.060047872,0.36943692,0
0.12976739,0.3877403,0
0.07523911,0.29931128,0
0.31354845,0.8090818,0
0.09572344,0.64607257,0
0.3964252,0.9148476,0
0.090718575,0.58813167,0
0.29138815,0.84752405,0
0.90669155,0.37448373,1
0.47544694,0.19593118,1
0.55451405,0.15909496,1
0.37084076,0.49023077,1
0.4798591,0.17770156,1
0.22199988,0.78733766,0
0.6406189,0.18623105,1
0.58713573,0.55243677,0
0.7880657,0.29195696,1
0.42833528,0.26876765,1
0.56779987,0.4395681,0
0.8090957,0.24624443,1
0.82910764,0.3614798,1
0.5849058,0.16324863,1
0.24148186,0.7341444,0
0.8895865,0.45772564,1
0.11211336,0.56490344,0
0.5271149,0.20018831,1
0.39221478,0.35978723,1
0.48190364,0.6587602,0
0.5967333,0.4387739,0
0.06819008,0.50439495,0
0.53956276,0.23842864,1
0.65821826,0.19872104,1
0.4471643,0.22856814,1
0.81136686,0.18200539,1
0.43759498,0.8185751,0
0.21802473,0.6460511,0
0.5477593,0.6552218,0
0.58558935,0.10576747,1
0.13611577,0.51763606,0
0.34881142,0.75618076,0
0.53480977,0.5873353,0
0.4986415,0.7914535,0
0.13753729,0.6455324,0
0.18964736,0.834928,0
0.82296765,0.425803,1
0.12290429,0.6493861,0
0.8472853,0.30985284,1
0.16069703,0.7051195,0
0.37238768,0.53312904,1
0.4143814,0.8106319,0
0.8923586,0.4699174,1
0.14923163,0.7540164,0
0.43467128,0.20623668,1
0.7864787,0.36071333,1
0.36149788,0.49798548,1
0.3021405,0.58184636,1
0.47257408,0.77855825,0
0.37740266,0.78651756,0
0.35491845,0.48575953,1
0.5391595,0.5983469,0
0.21923454,0.7402155,0
0.89933395,0.5104667,1
0.12168773,0.6254725,0
0.18356413,0.6301378,0
0.63209057,0.5095087,0
0.8518214,0.5558098,1
0.4675246,0.77383965,0
0.4714095,0.1784305,1
0.9228244,0.50063485,1
0.4187121,0.30196258,1
0.5857381,0.6691964,0
0.31941533,0.83293504,0
0.10262139,0.5317673,0
0.42051542,0.27469888,1
0.44447264,0.28238845,1
0.28826508,0.90547276,0
0.3274674,0.52449775,1
0.7434823,0.14966169,1
0.43279785,0.29029426,1
0.5291763,0.10941357,1
0.11242519,0.60784894,0
0.42574862,0.7992514,0
0.20104289,0.7530586,0
0.35100976,0.4414829,1
0.66604894,0.35279286,0
0.8531621,0.39089113,1
0.5396707,0.72736514,0
0.15512584,0.7077723,0
0.16640572,0.73591685,0
0.08878874,0.52336085,0
0.6508992,0.48109573,0
0.5487466,0.25855199,1
0.8752302,0.6016996,1
0.12697539,0.62857836,0
0.15482643,0.6026967,0
0.17230816,0.65985566,0
0.42177904,0.47305143,1
0.6335585,0.57133585,0
0.49376875,0.17716137,1
0.5914594,0.23495711,1
0.54337066,0.65512025,0
0.673046,0.16054627,1
0.16345802,0.5201271,0
0.83847564,0.32366437,1
0.5488943,0.6844826,0
0.42060626,0.8525918,0
0.47617427,0.28902087,1
0.5032665,0.7272121,0
0.758166,0.31597334,1
0.8280447,0.30763665,1
0.33823773,0.4361614,1
0.37040454,0.41422027,1
0.40452814,0.2847755,1
0.10933516,0.44103888,0
0.22926652,0.72984564,0
0.9284917,0.5609731,1
0.86419034,0.45707488,1
0.72746,0.12806037,1
0.89893097,0.6166784,1
0.074090675,0.4318287,0
0.58005387,0.50711083,0
0.17275478,0.74149257,0
0.8536476,0.212224,1
0.80720645,0.29592302,1
0.3750274,0.48197785,1
0.31981298,0.8838736,0
0.83236516,0.28146765,1
0.57854587,0.6345252,0
0.37850243,0.84277105,0
0.5606768,0.14420332,1
0.9330017,0.46117723,1
0.60080504,0.6505731,0
0.9484519,0.6195104,1
0.82095826,0.57260567,1
0.41155532,0.81763655,0
0.41501045,0.7807571,0
0.5812502,0.077114135,1
0.58239514,0.04353109,1
0.06290482,0.4121011,0
0.58552706,0.11313581,1
0.22793233,0.8363777,0
0.62417346,0.3642259,0
0.22671762,0.7489382,0
0.36734655,0.5156406,1
0.37717462,0.56211865,1
0.33910677,0.81978387,0
0.46647453,0.22335508,1
0.4031575,0.8619635,0
0.35572055,0.38361615,1
0.82251585,0.30597436,1
0.5957703,0.1834141,1
0.57630396,0.09594669,1
0.48646405,0.73075914,0
0.41749385,0.33523273,1
0.57898504,0.17109168,1
0.71334296,0.1602743,1
0.19286765,0.71606606,0
0.1201089,0.6288589,0
0.08068134,0.39912832,0
0.29107323,0.7037823,0
0.42249197,0.28150558,1
0.10837174,0.55144435,0
0.71005416,0.20940116,1
0.0561411,0.5207885,0
0.3556193,0.8185808,0
0.36322966,0.74691767,0
0.05144598,0.3814687,0
0.38002044,0.43117583,1
0.8814015,0.44711223,1
0.7710225,0.18076536,1
0.3031282,0.5600217,1
0.31369516,0.47662574,1
0.59811413,0.52022815,0
0.25092354,0.7504409,0
0.3260737,0.870429,0
0.08506416,0.38984454,0
0.5776271,0.56948006,0
0.7623246,0.19355512,1
0.30176815,0.84556735,0
0.8033006,0.25561556,1
0.49522388,0.80594444,0
0.08407387,0.52362794,0
0.61876667,0.45453927,0
0.5891143,0.51614434,0
0.14090274,0.68757874,0
0.06652455,0.42359954,0
0.36906534,0.45153424,1
0.56305695,0.64484394,0
0.49419343,0.75192463,0
0.17007923,0.6939324,0
0.8129963,0.28225583,1
0.86557966,0.550503,1
0.5710166,0.6253247,0
0.79658866,0.27168715,1
0.8521353,0.4630374,1
0.76310503,0.15251486,1
0.20773886,0.7523194,0
0.26921406,0.8653667,0
0.33694535,0.90227413,0
0.6762712,0.11267879,1
0.86745757,0.42157605,1
0.2773232,0.8622704,0
0.069361605,0.45703182,0
0.63907117,0.48423278,0
0.50192547,0.22584258,1
0.5879663,0.57730013,0
0.4334115,0.3238728,1
0.52103674,0.7744242,0
0.1681078,0.7261329,0
0.942101,0.5832181,1
0.6299371,0.20751068,1
0.5141959,0.71526885,0
0.5775034,0.58317477,0
0.8609682,0.44536343,1
0.6847214,0.19444168,1
0.37875852,0.7781363,0
0.07768516,0.52056056,0
0.47341913,0.2616023,1
0.8899697,0.41508427,1
0.10636294,0.43328628,0
0.42649603,0.7843609,0
0.32790592,0.47517583,1
0.45777526,0.25502306,1
0.37161055,0.31702173,1
0.14909631,0.5458898,0
0.62889767,0.5487905,0
0.37163517,0.8041888,0
0.6096147,0.14356782,1
0.3113432,0.6122562,1
0.5092336,0.2902129,1
0.6152158,0.153648,1
0.68093604,0.17685956,1
0.27197883,0.7338368,0
0.81714606,0.31145555,1
0.30485764,0.74478847,0
0.7264385,0.2827561,1
0.0667402,0.49875045,0
0.09869111,0.6686694,0
0.17621447,0.7603709,0
0.9141772,0.40112683,1
0.33762503,0.8223954,0
0.5158628,0.7836284,0
0.78368026,0.26617247,1
0.32092005,0.7619351,0
0.6637127,0.22706282,1
0.69867456,0.1903413,1
0.7875122,0.31079915,1
0.14892055,0.5999333,0
0.626716,0.5696441,0
0.91473687,0.45926583,1
0.36348993,0.76848674,0
0.085546374,0.6435524,0
0.19428189,0.70710003,0
0.73436683,0.16699915,1
0.098294556,0.6809622,0
0.18510546,0.65378267,0
0.48580736,0.79018587,0
0.48007202,0.75914514,0
0.09271017,0.5457585,0
0.10372044,0.41734388,0
0.6208416,0.42680866,0
0.59889114,0.5247981,0
0.5976429,0.4946634,0
0.656639,0.14843217,1
0.10247815,0.49965435,0
0.53651595,0.71363574,0
0.6165072,0.5034125,0
0.6722409,0.18668152,1
0.57558453,0.6135728,0
0.29301718,0.78058636,0
0.45239353,0.22690827,1
0.13210376,0.5048644,0
0.28029728,0.79506767,0
0.2274447,0.72234476,0
0.4525356,0.24091077,1
0.7509236,0.18168817,1
0.6857587,0.17999965,1
0.35700253,0.46519396,1
0.47341886,0.19370909,1
0.13450035,0.6717766,0
0.7098129,0.14234084,1
0.09718596,0.6081013,0
0.37423682,0.4718091,1
0.2751969,0.7565949,0
0.57580274,0.63493,0
0.6544496,0.33762622,0
0.14510094,0.7031396,0
0.2297713,0.7689142,0
0.118458346,0.55880517,0
0.32053602,0.8745864,0
0.46164688,0.2778998,1
0.57857347,0.14053722,1
0.48226282,0.7169669,0
0.1486261,0.6858321,0
0.4917646,0.17242377,1
0.57375234,0.65128165,0
0.627826,0.40154386,0
0.36873913,0.42105278,1
0.36096755,0.40900767,1
0.4009301,0.38602465,1
0.63070875,0.42255884,0
0.28937083,0.84684914,0
0.8455971,0.39216498,1
0.631992,0.18061212,1
0.188125,0.5880839,0
0.6566494,0.5406564,0
0.39256072,0.47341558,1
0.39296985,0.35120326,1
0.20095654,0.7262779,0
0.235257,0.67587745,0
0.15880497,0.69578797,0
0.0646608,0.62378615,0
0.13285021,0.5824543,0
0.38263097,0.8881564,0
0.579364,0.17218202,1
0.3161776,0.77331924,0
0.8008985,0.3885501,1
0.5750661,0.092578635,1
0.6516477,0.46152806,0
0.4197266,0.4268903,1
0.8893771,0.47482318,1
0.5567728,0.57345515,0
0.5126573,0.21775256,1
0.37194717,0.4093631,1
0.55106664,0.17792022,1
0.4336908,0.78095675,0
0.37847003,0.39616802,1
0.3466845,0.5487308,1
0.31916338,0.53656834,1
0.096876755,0.46365434,0
0.08167265,0.42295298,0
0.7374452,0.17308557,1
0.68080485,0.047246434,1
0.5934588,0.45108077,0
0.5684681,0.6828838,0
0.52232045,0.65522265,0
0.8564408,0.47956592,1
0.37407887,0.853955,0
0.36620566,0.8708637,0
0.5366964,0.18967772,1
0.6155484,0.46476617,0
0.86207765,0.28484893,1
0.81088823,0.24978061,1
0.8705421,0.35898244,1
0.47283417,0.21416473,1
0.5382611,0.15281364,1
0.5470753,0.17791173,1
0.68613404,0.16442534,1
0.80838895,0.26399297,1
0.39706922,0.7277979,0
0.28911975,0.8849133,0
0.6105826,0.6548325,0
0.11768703,0.50887173,0
0.5983454,0.3948662,0
0.46359548,0.82214683,0
0.51142967,0.121982574,1
0.33658442,0.87790585,0
0.3516169,0.43192407,1
0.09200649,0.50673985,0
0.12199943,0.50716525,0
0.80623126,0.31447515,1
0.5401196,0.7241626,0
0.88419855,0.430103,1
0.64311427,0.47226447,0
0.8381555,0.32272303,1
0.58659697,0.52272165,0
0.36131844,0.38575166,1
0.5474579,0.25759307,1
0.37377948,0.89607954,0
0.8652284,0.44037646,1
0.5261147,0.20200722,1
0.13207428,0.42161047,0
0.61902505,0.56816363,0
0.56060183,0.59925216,0
0.779654,0.22714522,1
0.4858859,0.17379914,1
0.87627673,0.43362316,1
0.43961942,0.34739003,1
0.47534925,0.80367553,0
0.66699255,0.21979825,1
0.5815204,0.6009693,0
0.69020706,0.12817235,1
0.6027784,0.53223366,0
0.47269118,0.106639124,1
0.109455936,0.5729507,0
0.40497527,0.29017732,1
0.61530805,0.3837633,0
0.6685511,0.16338846,1
0.8088356,0.18495859,1
0.3630838,0.5906757,1
0.123582914,0.5818085,0
0.88365155,0.5334116,1
0.40008813,0.32408813,1
0.85238755,0.40482557,1
0.8771492,0.32486352,1
0.29278564,0.82708836,0
0.8291448,0.56036043,1
0.75835645,0.2681396,1
0.3242333,0.5262232,1
0.46942326,0.21102084,1
0.6831106,0.14485738,1
0.5943658,0.5462986,0
0.7549996,0.22352591,1
0.13987002,0.762981,0
0.9194421,0.41319546,1
0.53197944,0.13101456,1
0.576499,0.6112659,0
0.18267465,0.605217,0
0.2842736,0.7012548,0
0.80326843,0.24492374,1
0.5505439,0.7122046,0
0.8592599,0.5306034,1
0.8801455,0.52667946,1
0.8421853,0.44706306,1
0.4100093,0.83230466,0
0.6402949,0.26194063,1
0.1596332,0.59654003,0
0.8954278,0.5157831,1
0.15843678,0.5989048,0
0.55112624,0.7185659,0
0.24218896,0.8146832,0
0.09607355,0.62527275,0
0.52247477,0.21348144,1
0.6634777,0.15494968,1
0.5147239,0.5758301,0
0.6011199,0.6738295,0
0.5367103,0.11919907,1
0.12771079,0.60962504,0
0.3442199,0.44170985,1
0.8312004,0.257342,1
0.782759,0.23983762,1
0.49650237,0.2935958,1
0.60339,0.1452752,1
0.35464424,0.5092496,1
0.34349284,0.8545972,0
0.81935024,0.31084624,1
0.06072959,0.58950126,0
0.5898013,0.21705197,1
0.9031776,0.49898806,1
0.23256336,0.6773438,0
0.19074418,0.74500006,0
0.47396564,0.25954533,1
0.85260206,0.3813821,1
0.6803093,0.1473943,1
0.7119843,0.08080244,1
0.3889345,0.76823086,0
0.52176297,0.7174863,0
0.5170502,0.6630013,0
0.62495166,0.12510917,1
0.52475697,0.65531164,0
0.63713425,0.42811808,0
0.2600874,0.8092349,0
0.548344,0.1505821,1
0.3427807,0.7937976,0
0.66650057,0.17243454,1
0.06827121,0.4632279,0
0.3728613,0.8602751,0
0.88952076,0.43498838,1
0.8670259,0.50439954,1
0.31829053,0.8344958,0
0.11460216,0.6614244,0
0.9074978,0.5314556,1
0.2286356,0.7929795,0
0.37950474,0.5458677,1
0.86808294,0.60583925,1
0.2476677,0.760424,0
0.44983795,0.18661167,1
0.8034741,0.28301376,1
0.24191375,0.7842782,0
0.8971132,0.3820272,1
0.84322816,0.59429735,1
0.48100778,0.78758734,0
0.6723682,0.2115503,1
0.42190734,0.8660507,0
0.8492363,0.4226989,1
0.36142722,0.7454382,0
0.58395016,0.48371226,0
0.5141716,0.18789631,1
0.8422542,0.5054669,1
0.09418145,0.60629964,0
0.57267606,0.13478726,1
0.40896103,0.35985044,1
0.882406,0.41482458,1
0.42572373,0.41204274,1
0.4140107,0.24334924,1
0.5498199,0.18049484,1
0.15579,0.7389511,0
0.3573905,0.477977,1
0.082978874,0.4656388,0
0.58035904,0.6746933,0
0.49779943,0.7875108,0
0.4385436,0.4158627,1
0.62524,0.3870877,0
0.591577,0.16469035,1
0.6128569,0.44458455,0
0.64876765,0.50703233,0
0.60937905,0.5096322,0
0.12753798,0.50585943,0
0.39042827,0.28736183,1
0.19320326,0.66473037,0
0.24445806,0.82299376,0
0.4214625,0.3745906,1
0.32695788,0.62568444,1
0.10397856,0.38715953,0
0.031806104,0.42803654,0
0.62025195,0.5613381,0
0.6152475,0.41476968,0
0.08023359,0.42130864,0
0.54261297,0.71124643,0
0.63824236,0.20474091,1
0.53621006,0.083194576,1
0.50425994,0.60847545,0
0.4785419,0.6969137,0
0.1207044,0.5999266,0
0.21506736,0.76578486,0
0.42250428,0.27628705,1
0.44525748,0.7769471,0
0.91236204,0.52399457,1
0.5845084,0.5892568,0
0.46716467,0.2849779,1
0.43824518,0.84439236,0
0.6469925,0.47796327,0
0.60449183,0.41455913,0
0.34110552,0.35966164,1
0.62265974,0.14205585,1
0.58197474,0.7027802,0
0.49920198,0.7042594,0
0.26836303,0.7392578,0
0.7146319,0.2826039,1
0.38953334,0.39838,1
0.61930025,0.41654456,0
0.10833803,0.5105893,0
0.574477,0.13809484,1
0.6781827,0.17687497,1
0.5079274,0.67716587,0
0.3747998,0.58517885,1
0.5772787,0.5572347,0
0.8541282,0.3793127,1
0.3904082,0.7642514,0
0.3544442,0.57035285,1
0.8451606,0.37527156,1
0.47946876,0.74074304,0
0.38460684,0.7966634,0
0.7144721,0.21238793,1
0.66280377,0.22703788,1
0.27890587,0.80355036,0
0.3439043,0.58445996,1
0.49967033,0.7444473,0
0.6132568,0.11175929,1
0.5724158,0.45198086,0
0.8457619,0.5949707,1
0.3390917,0.8246259,0
0.30602625,0.76799935,0
0.4486739,0.19154601,1
0.57532746,0.51264215,0
0.3443271,0.7396993,0
0.86588264,0.4964293,1
0.58641124,0.5823583,0
0.90858245,0.3514939,1
0.8538404,0.5120244,1
0.3698249,0.52382463,1
0.18334226,0.8135602,0
0.4282649,0.848806,0
0.90550053,0.63667846,1
0.8607267,0.46395114,1
0.84352463,0.2752965,1
0.87590027,0.39687207,1
0.063373566,0.52435845,0
0.35747227,0.4964673,1
0.813822,0.3637147,1
0.6468891,0.5341155,0
0.58284074,0.17446958,1
0.81052434,0.29105136,1
0.7478573,0.24891683,1
0.363005,0.7606195,0
0.12673235,0.40438133,0
0.7191155,0.19260457,1
0.6908488,0.14401864,1
0.5767353,0.561924,0
0.3902885,0.4324902,1
0.17366491,0.64472514,0
0.11850277,0.46200827,0
0.31928667,0.7832114,0
0.1187017,0.59392554,0
0.10206924,0.5193362,0
0.5537215,0.7021938,0
0.84310687,0.27756488,1
0.80105174,0.2568556,1
0.311594,0.7882228,0
0.35170102,0.7700241,0
0.20176382,0.7873605,0
0.1768885,0.6765882,0
0.6104994,0.37878457,0
0.8083222,0.28772607,1
0.891491,0.5803923,1
0.39024594,0.39628637,1
0.43356255,0.1870213,1
0.7073143,0.19397983,1
0.2084154,0.70540005,0
0.6013381,0.1280887,1
0.5834018,0.66666013,0
0.6846463,0.15706296,1
0.6132604,0.24674769,1
0.73651564,0.19801646,1
0.80178684,0.33748874,1
0.66970587,0.05569987,1
0.58652776,0.6808098,0
0.8399179,0.2801356,1
0.3603907,0.5577802,1
0.3595801,0.42455423,1
0.12446531,0.5672766,0
0.833697,0.30773094,1
0.76818424,0.2634587,1
0.76406085,0.23100863,1
0.83155346,0.398305,1
0.26328784,0.76353496,0
0.4214957,0.26484475,1
0.3512724,0.46605414,1
0.13721329,0.6396715,0
0.07895492,0.4556957,0
0.34186497,0.57015455,1
0.54750955,0.7378862,0
0.7558199,0.054059427,1
0.64818174,0.11148215,1
0.6210513,0.40361097,0
0.11468374,0.5415244,0
0.81257993,0.25740716,1
0.42202607,0.80797327,0
0.7182059,0.19144046,1
0.6469528,0.40068984,0
0.60252327,0.19758198,1
0.03761599,0.40085796,0
0.8514641,0.44245318,1
0.44555768,0.79081887,0
0.6139359,0.11369728,1
0.5880259,0.10155192,1
0.6232498,0.6345164,0
0.1806038,0.69011277,0
0.9243779,0.5562882,1
0.58175665,0.43301824,0
0.85406685,0.2878981,1
0.37810397,0.5517522,1
0.8655021,0.32734868,1
0.55585605,0.56631374,0
0.83921367,0.3057486,1
0.6870471,0.12916525,1
0.5302809,0.19463794,1
0.060447287,0.510415,0
0.78718495,0.26205915,1
0.10675633,0.60898525,0
0.22508265,0.8150453,0
0.69576293,0.15290132,1
0.5637463,0.5732843,0
0.3848424,0.78163934,0
0.39659333,0.5828113,1
0.57651204,0.6533795,0
0.12657335,0.5702405,0
0.3970754,0.3732927,1
0.7422489,0.16791634,1
0.45426047,0.7703973,0
0.83713466,0.34133005,1
0.83184206,0.35087982,1
0.3673567,0.5577261,1
0.36818755,0.87224907,0
0.38085294,0.36611572,1
0.82561684,0.23778483,1
0.6411726,0.081505395,1
0.8569654,0.3089705,1
0.7335469,0.14908034,1
0.5493124,0.16243282,1
0.57519615,0.596637,0
0.4167771,0.39093956,1
0.6454145,0.40404436,0
0.16251649,0.719801,0
0.40421534,0.3657085,1
0.44092312,0.27779907,1
0.11318583,0.33791393,0
0.14130287,0.7380954,0
0.1837111,0.6769422,0
0.72994334,0.14984019,1
0.080069914,0.58234495,0
0.52929556,0.26126245,1
0.4799462,0.7428084,0
0.41653913,0.7914154,0
0.6631074,0.18068597,1
0.8842337,0.6188462,1
0.6098268,0.22517541,1
0.5509127,0.20460275,1
0.47289047,0.7555082,0
0.42457592,0.34873545,1
0.36535433,0.8426474,0
0.23037127,0.7885273,0
0.4263659,0.8052766,0
0.39562103,0.38496974,1
0.34727895,0.7814281,0
0.4189718,0.7855676,0
0.43402758,0.26215035,1
0.6532105,0.09657817,1
0.18154876,0.5953185,0
0.6423463,0.12690397,1
0.48572096,0.7683917,0
0.12972572,0.50825727,0
0.5368985,0.82658714,0
0.9037943,0.39480448,1
0.36698127,0.3751841,1
0.37120435,0.84289896,0
0.9065584,0.52959955,1
0.40865466,0.47506094,1
0.7647549,0.22389463,1
0.75602627,0.25556526,1
0.376374,0.8138581,0
0.33983517,0.5374674,1
0.4620002,0.25007787,1
0.08928127,0.46021983,0
0.42275032,0.28283554,1
0.10017503,0.6418292,0
0.38496146,0.376255,1
0.10887297,0.38932338,0
0.4486774,0.3008362,1
0.77398527,0.2329939,1
0.8979789,0.5430773,1
0.46267372,0.19161032,1
0.5296542,0.1587695,1
0.2957756,0.76977557,0
0.61974984,0.36460906,0
0.32715154,0.876248,0
0.8224057,0.26197895,1
0.461274,0.34974492,1
0.26112905,0.7805655,0
0.51516396,0.2325265,1
0.8361268,0.24070443,1
0.4470995,0.21898562,1
0.6407623,0.52638894,0
0.24616238,0.74934137,0
0.3967954,0.45261747,1
0.12712198,0.6671885,0
0.5933722,0.5460736,0
0.35187328,0.8696602,0
0.35851407,0.42195636,1
0.60412025,0.6206717,0
0.20540537,0.6406672,0
0.11620108,0.5966291,0
0.75654465,0.23465483,1
0.60878164,0.45301983,0
0.555763,0.12360968,1
0.5526177,0.17666085,1
0.31251213,0.78695244,0
0.4656055,0.20318423,1
0.6196963,0.5055461,0
0.26175243,0.79850423,0
0.34468213,0.45538765,1
0.43689173,0.34134805,1
0.5331579,0.15180051,1
0.47934452,0.16431093,1
0.855048,0.4789565,1
0.35740304,0.48871723,1
0.53469604,0.22907756,1
0.5928913,0.782664,0
0.16339354,0.65038466,0
0.6564805,0.46256748,0
0.40622994,0.32097828,1
0.85219806,0.27710018,1
0.4728734,0.7264536,0
0.56842667,0.46476257,0
0.5700659,0.22095433,1
0.09165569,0.45066324,0
0.29210162,0.75327593,0
0.9130337,0.52289003,1
0.102728106,0.54525536,0
0.116463326,0.4507751,0
0.6756858,0.18333097,1
0.52972907,0.52289236,0
0.36300585,0.38579896,1
0.2546381,0.8061142,0
0.16084924,0.53818655,0
0.08649261,0.31628215,0
0.8456822,0.59966326,1
0.29715434,0.82221925,0
0.26280928,0.8476631,0
0.4652651,0.31812093,1
0.36382583,0.51304096,1
0.52717865,0.76605386,0
0.39740822,0.3656553,1
0.52889156,0.13647522,1
0.1019504,0.47150785,0
0.59249914,0.15823454,1
0.8579058,0.5831284,1
0.3413388,0.48273855,1
0.43928024,0.3318466,1
0.28971523,0.77921027,0
0.6197249,0.5822727,0
0.5067443,0.7543791,0
0.5464754,0.24566689,1
0.3379358,0.4516693,1
0.8495477,0.32853588,1
0.84442323,0.32016337,1
0.75719035,0.19525577,1
0.5901853,0.56284654,0
0.61144966,0.49735302,0
0.36895975,0.7171129,0
0.54824305,0.73662215,0
0.5426634,0.21923542,1
0.4584599,0.83585215,0
0.60672414,0.19163193,1
0.868889,0.6086125,1
0.31210768,0.8486423,0
0.52143794,0.1941519,1
0.5748141,0.20619358,1
0.5494023,0.6346852,0
0.5255261,0.19908047,1
0.51109904,0.17221723,1
0.6796062,0.19271068,1
0.6887884,0.1272781,1
0.07469143,0.49965256,0
0.38217625,0.497588,1
0.36515185,0.7306988,0
0.47688365,0.72878534,0
0.65802807,0.35681713,0
0.15149726,0.61730725,0
0.45080438,0.25879672,1
0.58998966,0.16452107,1
0.08225943,0.4831796,0
0.86358553,0.44217455,1
0.44877905,0.19633642,1
0.53047657,0.15761732,1
0.65791625,0.18208884,1
0.60253197,0.52608913,0
0.72883105,0.21168832,1
0.38989827,0.26536524,1
0.46151653,0.22974254,1
0.3768334,0.86497694,0
0.59854597,0.20713706,1
0.36206797,0.59141743,1
0.630721,0.17657375,1
0.46974498,0.80479366,0
0.17467622,0.783551,0
0.68949753,0.14929476,1
0.817093,0.40943155,1
0.48632675,0.80582625,0
0.07734366,0.5319491,0
